,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
168,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sibirica,131.67,45.599,-163,-145,135.79,47.36
169,Gymnospermae,C,Ginkgoales,F,Ginkgodium,Ginkgodium nathorsti,115.09200000000001,40.606,-163,-145,118.17,41.89
170,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites fuxinensis,121.664,42.019,-163,-145,124.89,43.26
171,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.lepidus,111.97399999999999,43.641000000000005,-163,-100,114.02,44.89
172,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.sibiricus,120.781,37.046,-163,-145,123.92,38.29
173,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites chilinensis,125.499,44.288999999999994,-163,-145,129.41,46.07
174,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites crassinervis,125.833,44.148999999999994,-163,-145,129.76,45.93
175,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites sibiricus,119.586,45.427,-163,-100,121.66,46.98
176,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites sibiricus,132.69799999999998,45.622,-163,-145,136.86,47.37
177,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites truncata,121.664,42.019,-163,-145,124.89,43.26
178,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites wulungensis,121.664,42.019,-163,-145,124.89,43.26
179,Pteridophyta,Filicopsida,O,Gleicheniaceae,Gleichenites,Gleichenites nipponensis,121.559,28.855,-163,-145,125.29,31.85
180,Pteridophyta,Filicopsida,O,Gleicheniaceae,Gleichenites,Gleichenites nordenskioldi,132.055,45.868,-163,-145,136.2,47.62
181,Pteridophyta,Filicopsida,O,Gleicheniaceae,Gleichenites,Gleichenites brevipennatus,124.072,41.85,-163,-145,127.34,43.06
182,Pteridophyta,Filicopsida,O,Dicksoniaceae,Gonatosorus,Gonatosorus ketova,131.447,45.375,-163,-145,135.56,47.13
183,Angiospermae,C,O,F,Gurvanella,Gurvanella exquisites,123.42299999999999,41.833,-163,-145,126.68,43.05
184,Pteridophyta,Filicopsida,O,Dicksoniaceae,Gymnogrammitites,Gymnogrammitites ruffordioides,120.84,41.62,-163,-145,124.05,42.86
185,Gymnospermae,Cycadopsida,Cycadales,F,Heilungia,Heilungia amurensis,117.662,49.50899999999999,-163,-145,121.3,51.29
186,Pteridophyta,Filicopsida,O,Hymenophyllacae,Hymenophyllites,Hymenophyllites amplus,130.811,45.385,-163,-145,134.9,47.15
187,Gymnospermae,C,Czekanowskiales,F,Ixostrobus,Ixostrobus delicatus,120.031,41.259,-163,-145,123.22,42.51
188,Gymnospermae,C,Czekanowskiales,F,Ixostrobus,Ixostrobus heeri,121.678,45.365,-163,-145,125.47,47.15
189,Pteridophyta,Filicopsida,O,Schizaeaceae,Klukia,Klukia browniana,120.029,27.884,-163,-100,123.5,30.35
190,Gymnospermae,C,Czekanowskiales,F,Leptostrobus,Leptostrobus sinensis,123.4,41.8,-163,-145,126.68,43.05
191,Gymnospermae,C,Czekanowskiales,F,Leptostrobus,Leptostrobus sphaericus,117.75299999999999,41.93600000000001,-163,-145,120.9,43.2
192,Gymnospermae,Coniferopsida,O,F,Liaoningocladus,Liaoningocladus boii,123.42299999999999,41.833,-163,-145,126.68,43.05
193,Pteridophyta,Monocotyledoneae,Gnetales,Cyperaceae,Liaoxia,Liaoxia chenii,120.978,41.611999999999995,-163,-145,124.19,42.85
194,Pteridophyta,Monocotyledoneae,O,Liliaceae,Lilites,Lilites reheensis,120.836,41.615,-163,-145,124.04,42.86
195,Gymnospermae,Coniferopsida,O,F,Lindleycladus,Lindleycladus lanceolatus,119.64200000000001,45.523,-163,-100,121.71,47.08
196,Gymnospermae,Coniferopsida,O,F,Lindleycladus,Lindleycladus lanceolatus,123.42299999999999,41.833,-163,-145,126.68,43.05
197,Gymnospermae,Coniferopsida,O,F,Lindleycladus,Lindleycladus lanceolatus,128.945,42.508,-163,-145,132.32,43.67
198,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites faustus,120.836,41.614,-163,-145,124.04,42.86
199,Pteridophyta,Pteridospermopsida,O,F,Macrotaeniopteris,Macrotaeniopteris cf.californica,117.662,49.50899999999999,-163,-145,121.3,51.29
200,Gymnospermae,Cycadopsida,Cycadales,F,Membranifolia,Membranifolia admirabilis,119.395,41.243,-163,-145,122.57,42.5
